"","V1","V2"
"47191","237941_at","237941_at"
"47192","237942_at","SNRK-AS1"
"47193","237943_at","TMCC1"
"47194","237944_at","237944_at"
"47195","237945_at","237945_at"
"47196","237946_at","237946_at"
"47197","237947_at","237947_at"
"47198","237948_at","237948_at"
"47199","237949_at","237949_at"
"47200","237950_s_at","237950_s_at"
"47201","237951_at","237951_at"
"47202","237952_at","237952_at"
"47203","237953_at","237953_at"
"47204","237954_x_at","ARHGEF40"
"47205","237955_at","C5orf58"
"47206","237956_s_at","C5orf58"
"47207","237957_at","LOC643711"
"47208","237958_at","237958_at"
"47209","237959_at","237959_at"
"47210","237960_at","CEP112"
"47211","237961_at","237961_at"
"47212","237962_x_at","237962_x_at"
"47213","237963_x_at","237963_x_at"
"47214","237964_at","LOC105369341"
"47215","237965_at","237965_at"
"47216","237966_at","237966_at"
"47217","237967_at","HAL"
"47218","237968_at","ATL2"
"47219","237969_at","237969_at"
"47220","237970_at","237970_at"
"47221","237971_at","237971_at"
"47222","237972_at","237972_at"
"47223","237973_at","237973_at"
"47224","237974_at","ABHD12B"
"47225","237975_at","237975_at"
"47226","237976_at","237976_at"
"47227","237977_at","LOC100996349"
"47228","237978_at","237978_at"
"47229","237979_at","237979_at"
"47230","237980_at","LINC00347"
"47231","237981_at","CMYA5"
"47232","237982_at","LOC101928327"
"47233","237983_at","237983_at"
"47234","237984_x_at","237984_x_at"
"47235","237985_at","237985_at"
"47236","237986_at","237986_at"
"47237","237987_x_at","237987_x_at"
"47238","237988_at","EIF1B"
"47239","237989_at","IGFBP1"
"47240","237990_x_at","CACTIN"
"47241","237991_at","237991_at"
"47242","237992_at","237992_at"
"47243","237993_at","CHCHD5"
"47244","237994_at","237994_at"
"47245","237995_at","RIMBP2"
"47246","237996_at","237996_at"
"47247","237997_s_at","237997_s_at"
"47248","237998_at","237998_at"
"47249","237999_at","237999_at"
"47250","238000_at","238000_at"
"47251","238001_at","KCTD6"
"47252","238002_at","GOLIM4"
"47253","238003_at","HEPACAM"
"47254","238004_at","PGBD2"
"47255","238005_s_at","SIN3A"
"47256","238006_at","SIN3A"
"47257","238007_at","ZNF271P"
"47258","238008_at","PRR18"
"47259","238009_at","SOX5"
"47260","238010_at","C1orf174"
"47261","238011_at","C16orf72"
"47262","238012_at","DPP7"
"47263","238013_at","PLEKHA2"
"47264","238014_at","NEMP2"
"47265","238015_at","C4orf46"
"47266","238016_s_at","ZYX"
"47267","238017_at","SDR16C5"
"47268","238018_at","FAM150B"
"47269","238019_at","PLIN5"
"47270","238020_at","PSMC2"
"47271","238021_s_at","CRNDE"
"47272","238022_at","CRNDE"
"47273","238023_at","238023_at"
"47274","238024_at","238024_at"
"47275","238025_at","MLKL"
"47276","238026_at","RPL35A"
"47277","238027_at","SPATA24"
"47278","238028_at","C6orf132"
"47279","238029_s_at","SLC16A14"
"47280","238030_at","ZNF268"
"47281","238031_at","LOC101928707"
"47282","238032_at","238032_at"
"47283","238033_at","HEXDC"
"47284","238034_at","CANX"
"47285","238035_at","SP3"
"47286","238036_at","SHE"
"47287","238037_at","LMLN"
"47288","238038_at","238038_at"
"47289","238039_at","SCAMP1-AS1"
"47290","238040_at","238040_at"
"47291","238041_at","TCF12"
"47292","238042_at","238042_at"
"47293","238043_at","ARID1B"
"47294","238044_at","TRIM8"
"47295","238045_at","TMEM65"
"47296","238046_x_at","PWWP2B"
"47297","238047_at","ARHGAP36"
"47298","238048_at","CLASP2"
"47299","238049_at","GRAMD3"
"47300","238050_at","ANTXR2"
"47301","238051_x_at","PWWP2B"
"47302","238052_at","238052_at"
"47303","238053_at","DHRSX"
"47304","238054_at","ADPRHL1"
"47305","238055_at","LOC100505549"
"47306","238056_at","SDHC"
"47307","238057_at","USP45"
"47308","238058_at","PRR34-AS1"
"47309","238059_at","238059_at"
"47310","238060_s_at","B4GALNT4"
"47311","238061_at","LGI3"
"47312","238062_at","GPIHBP1"
"47313","238063_at","TMEM154"
"47314","238064_at","238064_at"
"47315","238065_at","TPM3"
"47316","238066_at","RBP7"
"47317","238067_at","TBC1D8B"
"47318","238068_at","238068_at"
"47319","238069_at","LOC101927365"
"47320","238070_at","CHD1L"
"47321","238071_at","LCN10"
"47322","238072_at","CLK3"
"47323","238073_at","ELAVL4"
"47324","238074_at","WDR27"
"47325","238075_at","CHEK1"
"47326","238076_at","GATAD2B"
"47327","238077_at","KCTD6"
"47328","238078_at","SEC22A"
"47329","238079_at","TPM3"
"47330","238080_at","B4GALNT4"
"47331","238081_at","WDFY3-AS2"
"47332","238082_at","238082_at"
"47333","238083_at","PARP10"
"47334","238084_at","PCGF3"
"47335","238085_at","LOC101928521"
"47336","238086_at","CMIP /// LOC100129617"
"47337","238087_at","RTCA"
"47338","238088_at","238088_at"
"47339","238089_at","MAN2C1"
"47340","238090_at","HGSNAT"
"47341","238091_at","LOC100506388"
"47342","238092_at","LRFN4"
"47343","238093_at","C9orf173-AS1 /// FAM166A"
"47344","238094_at","LOC101928728"
"47345","238095_at","GATA5"
"47346","238096_at","LOC284023"
"47347","238097_at","GAS6-AS1"
"47348","238098_at","238098_at"
"47349","238099_at","238099_at"
"47350","238100_at","AAK1"
"47351","238101_at","BEND4"
"47352","238102_s_at","BTBD19"
"47353","238103_at","LINC01207"
"47354","238104_at","LINC00106"
"47355","238105_x_at","WNT7B"
"47356","238106_at","238106_at"
"47357","238107_at","238107_at"
"47358","238108_at","LOC105379232"
"47359","238109_at","ZNF782"
"47360","238110_at","PPP6R2"
"47361","238111_at","SDCCAG3"
"47362","238112_at","LOC283177"
"47363","238113_at","SMIM2-AS1"
"47364","238114_at","PCMTD1"
"47365","238115_at","DNAJC18"
"47366","238116_at","DYNLRB2"
"47367","238117_at","PPOX"
"47368","238118_s_at","PPOX"
"47369","238119_at","238119_at"
"47370","238120_at","RPH3AL"
"47371","238121_at","GK5"
"47372","238122_at","RBM12B"
"47373","238123_at","GABRQ"
"47374","238124_at","MYOM3"
"47375","238125_at","ADAMTS16"
"47376","238126_at","APTR"
"47377","238127_at","GAS6-AS1"
"47378","238128_at","TMEM200C"
"47379","238129_s_at","FZD2"
"47380","238130_at","NFATC2IP"
"47381","238131_at","PHC2"
"47382","238132_at","WBSCR16"
"47383","238133_at","NTNG1"
"47384","238134_at","238134_at"
"47385","238135_at","AGTRAP"
"47386","238136_at","SHISA7"
"47387","238137_at","238137_at"
"47388","238138_at","CANX"
"47389","238139_at","LOC101928728"
"47390","238140_at","ARV1"
"47391","238141_s_at","LOC100996246"
"47392","238142_at","238142_at"
"47393","238143_at","LYPD8"
"47394","238144_s_at","238144_s_at"
"47395","238145_at","ZNF496"
"47396","238146_at","238146_at"
"47397","238147_at","TRIM46"
"47398","238148_s_at","ZNF818P"
"47399","238149_at","ZNF818P"
"47400","238150_at","238150_at"
"47401","238151_at","238151_at"
"47402","238152_at","C11orf95"
"47403","238153_at","LOC102725200"
"47404","238154_at","CEP70"
"47405","238155_at","238155_at"
"47406","238156_at","238156_at"
"47407","238157_at","238157_at"
"47408","238158_at","MEIG1"
"47409","238159_at","238159_at"
"47410","238160_at","ACOT12"
"47411","238161_at","238161_at"
"47412","238162_at","238162_at"
"47413","238163_at","RBP5"
"47414","238164_at","USP6NL"
"47415","238165_at","PDZRN3-AS1"
"47416","238166_s_at","C17orf51"
"47417","238167_at","C17orf51"
"47418","238168_at","TM4SF1"
"47419","238169_at","238169_at"
"47420","238170_at","238170_at"
"47421","238171_at","SLC25A30"
"47422","238172_at","238172_at"
"47423","238173_at","TCEA2"
"47424","238174_at","FBXL17"
"47425","238175_at","238175_at"
"47426","238176_at","RAPGEF2"
"47427","238177_at","SLC6A19"
"47428","238178_at","238178_at"
"47429","238179_at","LOC101930112"
"47430","238180_at","LOC102724094"
"47431","238181_at","238181_at"
"47432","238182_at","238182_at"
"47433","238183_at","238183_at"
"47434","238184_at","LOC105377436"
"47435","238185_at","238185_at"
"47436","238186_at","238186_at"
"47437","238187_at","C2orf57"
"47438","238188_at","IBA57-AS1"
"47439","238189_at","SIN3A"
"47440","238190_at","TUFM"
"47441","238191_at","SDHC"
"47442","238192_at","ZNF268"
"47443","238193_at","238193_at"
"47444","238194_at","DGKK"
"47445","238195_at","238195_at"
"47446","238196_at","LOC285095"
"47447","238197_at","GATA5"
"47448","238198_at","238198_at"
"47449","238199_x_at","COX3"
"47450","238200_at","238200_at"
"47451","238201_at","LOC105376975"
"47452","238202_at","LOC105377809"
"47453","238203_at","238203_at"
"47454","238204_at","238204_at"
"47455","238205_at","DCAF12L1"
"47456","238206_at","RXFP1"
"47457","238207_at","SMIM4"
"47458","238208_at","238208_at"
"47459","238209_at","238209_at"
"47460","238210_at","238210_at"
"47461","238211_at","CASC16"
"47462","238212_at","238212_at"
"47463","238213_at","MIR5188"
"47464","238214_at","LRRC69"
"47465","238215_at","SLC6A18"
"47466","238216_at","LOC100506258"
"47467","238217_at","LOC105371923"
"47468","238218_at","OOEP"
"47469","238219_at","C12orf50"
"47470","238220_at","KDM6A"
"47471","238221_at","238221_at"
"47472","238222_at","GKN2"
"47473","238223_at","PXK"
"47474","238224_at","238224_at"
"47475","238225_at","LOC285628"
"47476","238226_at","TMEM255B"
"47477","238227_at","238227_at"
"47478","238228_at","COG3"
"47479","238229_at","TMEM67"
"47480","238230_x_at","MAN2C1"
"47481","238231_at","NFYC"
"47482","238232_at","238232_at"
"47483","238233_at","238233_at"
"47484","238234_at","238234_at"
"47485","238235_at","238235_at"
"47486","238236_at","238236_at"
"47487","238237_at","LOC100130964"
"47488","238238_at","STK3"
"47489","238239_at","WDR27"
"47490","238240_at","238240_at"
"47491","238241_at","EPHA5-AS1"
"47492","238242_at","LOC100293704"
"47493","238243_at","238243_at"
"47494","238244_at","LINC00535"
"47495","238245_at","ENPP7"
"47496","238246_at","MTL5"
"47497","238247_at","TMC3-AS1"
"47498","238248_at","238248_at"
"47499","238249_at","LOC101927499"
"47500","238250_at","LOC105372876"
"47501","238251_at","LOC105377391"
"47502","238252_at","238252_at"
"47503","238253_at","WDR72"
"47504","238254_at","ZNF677"
"47505","238255_at","238255_at"
"47506","238256_at","238256_at"
"47507","238257_at","238257_at"
"47508","238258_at","WBSCR28"
"47509","238259_at","ADSSL1"
"47510","238260_at","238260_at"
"47511","238261_at","238261_at"
"47512","238262_at","SPDYA"
"47513","238263_at","EPHA1-AS1"
"47514","238264_at","238264_at"
"47515","238265_x_at","238265_x_at"
"47516","238266_at","238266_at"
"47517","238267_s_at","238267_s_at"
"47518","238268_at","238268_at"
"47519","238269_at","238269_at"
"47520","238270_x_at","238270_x_at"
"47521","238271_x_at","238271_x_at"
"47522","238272_at","TPMT"
"47523","238273_at","C7orf73 /// SLC13A4"
"47524","238274_at","238274_at"
"47525","238275_at","HAP1"
"47526","238276_at","LOC101928236"
"47527","238277_at","238277_at"
"47528","238278_at","SHISA2"
"47529","238279_x_at","238279_x_at"
"47530","238280_at","CYB5RL"
"47531","238281_at","238281_at"
"47532","238282_at","238282_at"
"47533","238283_at","LINC00635"
"47534","238284_at","LOC101928478"
"47535","238285_at","SOX5"
"47536","238286_at","SPG7"
"47537","238287_at","SLC7A13"
"47538","238288_at","238288_at"
"47539","238289_at","238289_at"
"47540","238290_at","LOC101929464"
"47541","238291_at","UFL1"
"47542","238292_at","238292_at"
"47543","238293_at","238293_at"
"47544","238294_at","238294_at"
"47545","238295_at","TEFM"
"47546","238296_at","GLIPR1L1"
"47547","238297_at","238297_at"
"47548","238298_at","LINC00845"
"47549","238299_at","238299_at"
"47550","238300_s_at","DAZAP2"
"47551","238301_at","238301_at"
"47552","238302_at","238302_at"
"47553","238303_at","238303_at"
"47554","238304_at","238304_at"
"47555","238305_at","238305_at"
"47556","238306_at","238306_at"
"47557","238307_at","238307_at"
"47558","238308_at","LOC105372876"
"47559","238309_x_at","238309_x_at"
"47560","238310_at","238310_at"
"47561","238311_at","238311_at"
"47562","238312_s_at","B4GALT3"
"47563","238313_at","238313_at"
"47564","238314_x_at","238314_x_at"
"47565","238315_s_at","ZNF567"
"47566","238316_at","ZNF567"
"47567","238317_x_at","238317_x_at"
"47568","238318_at","IFT74"
"47569","238319_at","LOC644090"
"47570","238320_at","NEAT1"
"47571","238321_at","CD37"
"47572","238322_s_at","TEAD2"
"47573","238323_at","TEAD2"
"47574","238324_at","GATAD2A"
"47575","238325_s_at","ODF3B"
"47576","238326_at","ODF3B"
"47577","238327_at","ODF3B"
"47578","238328_at","MPRIP"
"47579","238329_at","238329_at"
"47580","238330_s_at","238330_s_at"
"47581","238331_at","SPRN"
"47582","238332_at","ANKRD29"
"47583","238333_s_at","PAOX"
"47584","238334_at","PAOX"
"47585","238335_at","DNAJC21"
"47586","238336_s_at","DNAJC21"
"47587","238337_s_at","DNAJC21"
"47588","238338_at","DCAF8"
"47589","238339_x_at","LRIG1"
"47590","238340_at","DCAF8"
"47591","238341_at","238341_at"
"47592","238342_at","238342_at"
"47593","238343_x_at","238343_x_at"
"47594","238344_at","238344_at"
"47595","238345_at","SLC38A10"
"47596","238346_s_at","TGS1"
"47597","238347_at","SLC38A10"
"47598","238348_x_at","238348_x_at"
"47599","238349_at","UBN2"
"47600","238350_at","UBN2"
"47601","238351_x_at","238351_x_at"
"47602","238352_s_at","238352_s_at"
"47603","238353_at","RASL11A"
"47604","238354_x_at","238354_x_at"
"47605","238355_at","238355_at"
"47606","238356_at","DOCK11"
"47607","238357_at","238357_at"
"47608","238358_x_at","238358_x_at"
"47609","238359_at","LINC00672"
"47610","238360_s_at","LINC00672"
"47611","238361_s_at","238361_s_at"
"47612","238362_at","238362_at"
"47613","238363_at","238363_at"
"47614","238364_x_at","GLI4"
"47615","238365_s_at","C1orf228"
"47616","238366_at","C1orf228"
"47617","238367_s_at","C1orf228"
"47618","238368_at","238368_at"
"47619","238369_s_at","LINC01607"
"47620","238370_x_at","238370_x_at"
"47621","238371_s_at","238371_s_at"
"47622","238372_s_at","238372_s_at"
"47623","238373_at","H1FNT"
"47624","238374_at","H1FNT"
"47625","238375_at","238375_at"
"47626","238376_at","LOC100505564"
"47627","238377_s_at","LINC01607"
"47628","238378_at","GPRIN3"
"47629","238379_x_at","238379_x_at"
"47630","238380_s_at","IGHV3-48"
"47631","238381_x_at","238381_x_at"
"47632","238382_x_at","238382_x_at"
"47633","238383_at","C6orf58"
"47634","238384_x_at","238384_x_at"
"47635","238385_at","C6orf58"
"47636","238386_x_at","238386_x_at"
"47637","238387_s_at","LINC00226"
"47638","238388_x_at","238388_x_at"
"47639","238389_s_at","238389_s_at"
"47640","238390_at","238390_at"
"47641","238391_at","238391_at"
"47642","238392_at","238392_at"
"47643","238393_at","238393_at"
"47644","238394_at","238394_at"
"47645","238395_at","LOC105375089"
"47646","238396_at","238396_at"
"47647","238397_at","238397_at"
"47648","238398_s_at","238398_s_at"
"47649","238399_x_at","238399_x_at"
"47650","238400_at","ENDOV"
"47651","238401_at","ENDOV"
"47652","238402_s_at","ENDOV"
"47653","238403_at","238403_at"
"47654","238404_x_at","SEZ6L2"
"47655","238405_at","238405_at"
"47656","238406_x_at","SEZ6L2"
"47657","238407_at","238407_at"
"47658","238408_at","238408_at"
"47659","238409_x_at","OXR1"
"47660","238410_x_at","238410_x_at"
"47661","238411_x_at","NREP"
"47662","238412_at","LOC101060405 /// RRN3P3"
"47663","238413_at","RRN3P3"
"47664","238414_at","238414_at"
"47665","238415_at","238415_at"
"47666","238416_x_at","ZC3H18"
"47667","238417_at","PGM2L1"
"47668","238418_at","SLC35B4"
"47669","238419_at","PHLDB2"
"47670","238420_at","TAOK1"
"47671","238421_at","RC3H2"
"47672","238422_at","LBX2-AS1"
"47673","238423_at","SYTL3"
"47674","238424_at","ADAL"
"47675","238425_at","PSMB2"
"47676","238426_at","TMEM130"
"47677","238427_at","GRPEL2"
"47678","238428_at","KCNJ15"
"47679","238429_at","TMEM71"
"47680","238430_x_at","SLFN5"
"47681","238431_at","238431_at"
"47682","238432_at","DLGAP1-AS1"
"47683","238433_at","SNX5"
"47684","238434_at","SMCR8"
"47685","238435_at","CA5B /// CA5BP1"
"47686","238436_s_at","ZNF805"
"47687","238437_at","ZNF805"
"47688","238438_at","CNOT6L"
"47689","238439_at","ANKRD22"
"47690","238440_at","CLYBL"
"47691","238441_at","PRKAA2"
"47692","238442_at","238442_at"
"47693","238443_at","TFAM"
"47694","238444_at","ZNF618"
"47695","238445_x_at","MGAT5B"
"47696","238446_at","NAIP"
"47697","238447_at","RBMS3"
"47698","238448_at","MRPL19"
"47699","238449_at","LOC105369244 /// SMG1"
"47700","238450_at","PFKFB2"
"47701","238451_at","MPP7"
"47702","238452_at","FCRLB"
"47703","238453_at","FGFBP3"
"47704","238454_at","ZNF540"
"47705","238455_at","PLXDC2"
"47706","238456_at","LOC100289230"
"47707","238457_at","DGKE"
"47708","238458_at","MICU3"
"47709","238459_x_at","SPATA6"
"47710","238460_at","FAM83A"
"47711","238461_at","EIF4E3"
"47712","238462_at","UBASH3B"
"47713","238463_at","GAS1RR"
"47714","238464_at","ANKRD36"
"47715","238465_at","SETD9"
"47716","238466_at","238466_at"
"47717","238467_at","DYNLL2"
"47718","238468_at","TNRC6B"
"47719","238469_at","OGFRL1"
"47720","238470_at","SYS1"
"47721","238471_at","238471_at"
"47722","238472_at","FBXO9"
"47723","238473_at","KMT2E-AS1"
"47724","238474_at","NUP43"
"47725","238475_at","ALG10B"
"47726","238476_at","CREBRF"
"47727","238477_at","KIF1C"
"47728","238478_at","BNC2"
"47729","238479_at","DCUN1D5"
"47730","238480_at","TTC39C"
"47731","238481_at","MGP"
"47732","238482_at","KLF7"
"47733","238483_at","SSBP2"
"47734","238484_s_at","SSBP2"
"47735","238485_at","IQCH-AS1"
"47736","238486_at","FRS2"
"47737","238487_at","GNL1"
"47738","238488_at","IPO11 /// LRRC70"
"47739","238489_at","PRKAA2"
"47740","238490_at","KIAA2026"
"47741","238491_at","TAF1A-AS1"
"47742","238492_at","238492_at"
"47743","238493_at","ZNF506"
"47744","238494_at","TRAF3IP1"
"47745","238495_at","LRRC57"
"47746","238496_at","WHSC1L1"
"47747","238497_at","TMEM136"
"47748","238498_at","238498_at"
"47749","238499_at","SLC45A3"
"47750","238500_at","EMP2"
"47751","238501_at","238501_at"
"47752","238502_at","238502_at"
"47753","238503_at","LOC101928291"
"47754","238504_at","SDHAF4"
"47755","238505_at","ADPRH"
"47756","238506_at","LRRC58"
"47757","238507_at","238507_at"
"47758","238508_at","DBF4B"
"47759","238509_at","CUL1"
"47760","238510_at","ZNF720"
"47761","238511_at","UBL7-AS1"
"47762","238512_at","WNT2B"
